,INPUT_POOL,OUTPUT_POOL,mouse_ID,FP_100_percent,FP_90_1,FP_90_4,FP_90_3,FP_90_5,FP_90_2,FP_50_1,FP_50_5,FP_50_4,FP_50_3,FP_50_2,FP_75_5,FP_75_1,FP_75_3,FP_75_4,FP_75_2
2540,INPUT_S_90_5.txt,OUTPUT_SKIN5_90_5.txt,13,0.154130146,0.158565892,0.158583367,0.158585747,0.158567233,0.158585464,0.109838853,0.109838853,0.109838853,0.109838853,0.109838853,0.150936302,0.150936302,0.150936302,0.150936302,0.150936302
2541,INPUT_S_90_5.txt,OUTPUT_SKIN6_90_5.txt,13,0.587647218,0.591456817,0.592176778,0.591716715,0.591910641,0.591825949,0.489246307,0.488779215,0.488701089,0.489049784,0.488749971,0.516057384,0.515240387,0.515672034,0.515375751,0.51560368
2542,INPUT_S_90_5.txt,OUTPUT_SKIN7_90_5.txt,13,0.67415323,0.669783729,0.669708795,0.669765574,0.669653255,0.66971601,0.544026912,0.544017745,0.544026946,0.544028037,0.544049163,0.592760591,0.592733239,0.592791806,0.592750438,0.592811226
2543,INPUT_S_90_5.txt,OUTPUT_SKIN8_90_5.txt,13,0.290264599,0.677838427,0.677819934,0.677797224,0.677837103,0.67781365,0.358670458,0.358670458,0.358670458,0.358670458,0.358670458,0.626766753,0.626766753,0.626766753,0.626766753,0.626766753
2544,INPUT_S_90_5.txt,OUTPUT_SKIN9_90_5.txt,13,0.928384522,0.988498435,0.98826854,0.988395817,0.98882402,0.98873325,0.923251927,0.923384987,0.92291847,0.923218808,0.923199098,1.139138057,1.139204635,1.139843792,1.138952414,1.139573014
2545,INPUT_SKIN1_90_5.txt,OUTPUT_BM1_90_5.txt,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2546,INPUT_SKIN1_90_5.txt,OUTPUT_BM2_90_5.txt,13,1.713211524,1.76001756,1.75991073,1.759994422,1.76052058,1.760363796,1.680842877,1.680477953,1.680948986,1.680444157,1.680642428,1.677627587,1.677643824,1.677560838,1.67761057,1.677531117
2547,INPUT_SKIN1_90_5.txt,OUTPUT_GUT_90_5.txt,13,0.861422894,0.86505186,0.865080094,0.86509328,0.864997494,0.865314534,0.762776468,0.76271491,0.7627722,0.76270287,0.76273472,0.842435329,0.842371338,0.84241061,0.842317014,0.842367221
2548,INPUT_SKIN1_90_5.txt,OUTPUT_L_90_5.txt,13,0.873151095,0.858185844,0.85825922,0.858195434,0.85837717,0.858514755,0.777402632,0.777286659,0.777335113,0.777243835,0.777285642,0.88024828,0.88027082,0.880301945,0.880611084,0.880254963
2549,INPUT_SKIN1_90_5.txt,OUTPUT_LN1_90_5.txt,13,0.020388037,0.021784036,0.021785383,0.021785718,0.021783689,0.021792711,0.018123291,0.018121844,0.018123191,0.018121561,0.01812231,0.023973587,0.023971778,0.023972896,0.023970146,0.02397166
2550,INPUT_SKIN1_90_5.txt,OUTPUT_LN2_90_5.txt,13,0.028692612,0.031792621,0.031790715,0.031796224,0.03178868,0.031808483,0.042736407,0.042729077,0.042732978,0.042729863,0.042732351,0.03570021,0.035685001,0.035701293,0.03570126,0.035693456
2551,INPUT_SKIN1_90_5.txt,OUTPUT_LUNG_90_5.txt,13,0.259781526,0.226604248,0.226456576,0.226599043,0.226473151,0.22652883,0.143929283,0.14389997,0.143984251,0.143905918,0.143916194,0.197088399,0.197199824,0.197074055,0.19717601,0.197202781
2552,INPUT_SKIN1_90_5.txt,OUTPUT_S_90_5.txt,13,0.848782061,0.836287559,0.836338774,0.836352042,0.83627385,0.836621586,0.767290389,0.767228757,0.767286122,0.767216713,0.767248589,0.850033579,0.84996913,0.850008937,0.849911559,0.849964785
2553,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN1_90_5.txt,13,-1086255.5,-977332.5,-977272,-977257,-977348,-976943.5,-545004,-545047.5,-545007,-545056,-545033.5,-815042,-815103.5,-815065.5,-815159,-815107.5
2554,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN10_90_5.txt,13,0.022035554,0.023000564,0.022997615,0.022999085,0.02299945,0.023004842,0.029128578,0.029126253,0.029128418,0.0291259,0.029127333,0.026861396,0.026861454,0.026857103,0.026853121,0.026853061
2555,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN11_90_5.txt,13,0.056820512,0.050809056,0.050815595,0.05081366,0.050811839,0.050832498,0.062022973,0.062015377,0.062021971,0.062013969,0.062019173,0.04281141,0.042808277,0.042809193,0.042808212,0.042808065
2556,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN12_90_5.txt,13,0.213352006,0.209226125,0.209229464,0.209218161,0.209180949,0.209304858,0.251884649,0.251852826,0.251856482,0.251843448,0.251822245,0.235473756,0.235495265,0.235454566,0.235392105,0.235412269
2557,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN2_90_5.txt,13,0.522517725,0.524855597,0.525010643,0.524888085,0.524942241,0.524912194,0.510405418,0.510493292,0.51049394,0.510465792,0.510436366,0.536964036,0.536814076,0.536633513,0.536837035,0.536933792
2558,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN3_90_5.txt,13,0.084613963,0.091402176,0.091406695,0.091409234,0.091400725,0.091438609,0.068782663,0.068777168,0.068782285,0.068776649,0.06877949,0.096782518,0.096773868,0.096778384,0.096767306,0.096774731
2559,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN4_90_5.txt,13,0.308006455,0.308983182,0.309207439,0.309110058,0.30904037,0.309289889,0.284713697,0.284596013,0.284607438,0.28469068,0.284732466,0.328958931,0.329117431,0.32902478,0.32886498,0.329113707
2560,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN5_90_5.txt,13,0.137892121,0.145404288,0.145430224,0.145434829,0.145403215,0.145481279,0.148263041,0.148251174,0.148262217,0.148248852,0.148254993,0.154975207,0.154963498,0.154970739,0.154952932,0.15496271
2561,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN6_90_5.txt,13,0.653935712,0.608203583,0.609056807,0.608731977,0.608664611,0.608807599,0.438465203,0.437803609,0.437828633,0.438224601,0.437843012,0.587636048,0.586258002,0.586883207,0.586472311,0.586782978
2562,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN7_90_5.txt,13,0.352565407,0.359174526,0.359098809,0.359171924,0.359008639,0.359232313,0.320030451,0.320000651,0.320036084,0.320000926,0.3200283,0.33304912,0.332992785,0.333077279,0.332988739,0.333091597
2563,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN8_90_5.txt,13,0.085886777,0.094539058,0.094539353,0.094537037,0.094542781,0.094572383,0.077746971,0.077740765,0.077746546,0.077739555,0.077742762,0.112399276,0.112390783,0.112396026,0.112383131,0.112390241
2564,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN9_90_5.txt,13,0.260185478,0.224529173,0.224493492,0.224522963,0.224595169,0.224669266,0.29432219,0.294336693,0.294224229,0.294280878,0.294290942,0.260410747,0.260397752,0.260553263,0.260329354,0.260480936
2565,INPUT_SKIN10_90_5.txt,OUTPUT_BM1_90_5.txt,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2566,INPUT_SKIN10_90_5.txt,OUTPUT_BM2_90_5.txt,13,2.969135439,2.636615911,2.636230754,2.636334148,2.638284784,2.635834483,2.923442711,2.92258659,2.923866407,2.922546633,2.923026715,2.825160801,2.825466728,2.825289566,2.826065288,2.825615113
2567,INPUT_SKIN10_90_5.txt,OUTPUT_GUT_90_5.txt,13,3.371273608,3.417739659,3.417980993,3.417901716,3.417650657,3.417796859,3.041345452,3.041342025,3.041342025,3.041318927,3.041328366,3.319445227,3.31926893,3.31966161,3.319697144,3.319839412
2568,INPUT_SKIN10_90_5.txt,OUTPUT_L_90_5.txt,13,5.907619559,5.955880093,5.956573125,5.956134769,5.957032608,5.956571789,4.907418589,4.907134179,4.907089326,4.906952342,4.907040002,5.998629989,5.998765633,5.999384751,6.001313363,5.99975247
2569,INPUT_SKIN10_90_5.txt,OUTPUT_LN1_90_5.txt,13,0.047969065,0.026049664,0.02605201,0.026051509,0.02605016,0.026052368,0.029114473,0.029114473,0.029114473,0.029114252,0.029114307,0.029119628,0.029117912,0.02912144,0.029121536,0.029122682
2570,INPUT_SKIN10_90_5.txt,OUTPUT_LN2_90_5.txt,13,0.345544256,0.352075642,0.352061204,0.352113713,0.352043351,0.352150448,0.327198705,0.327166092,0.327173523,0.327175029,0.327183118,0.345474776,0.345332435,0.34551732,0.345561224,0.345478139
2571,INPUT_SKIN10_90_5.txt,OUTPUT_LUNG_90_5.txt,13,0.296941936,0.323299473,0.323088538,0.323288833,0.323115045,0.323086972,0.254473495,0.254441065,0.254574959,0.254453995,0.254462422,0.35613784,0.356355829,0.356143825,0.356380688,0.356421762
2572,INPUT_SKIN10_90_5.txt,OUTPUT_S_90_5.txt,13,3.321647699,3.470625368,3.470969033,3.470908511,3.470720249,3.471044569,3.114671744,3.114657543,3.114657543,3.114633659,3.114653851,2.643414114,2.643284548,2.643583696,2.643611327,2.643730916
2573,INPUT_SKIN10_90_5.txt,OUTPUT_SKIN1_90_5.txt,13,0.366920021,0.338465109,0.338452881,0.338437636,0.338482816,0.338230282,0.295756823,0.295805246,0.295760123,0.2958124,0.295787982,0.315522579,0.315549524,0.315560409,0.31563104,0.31560443
2574,INPUT_SKIN10_90_5.txt,OUTPUT_SKIN10_90_5.txt,13,-525868,-473208,-473163,-473174.5,-473199,-473156.5,-263190.5,-263190.5,-263190.5,-263192.5,-263192,-393933,-393953.5,-393908.5,-393904.5,-393889
2575,INPUT_SKIN10_90_5.txt,OUTPUT_SKIN11_90_5.txt,13,0.119302588,0.11901029,0.119029588,0.119020325,0.119020969,0.119030771,0.099501318,0.099497212,0.099500291,0.099495771,0.099500066,0.107437241,0.107431887,0.10744147,0.107452421,0.107449509
2576,INPUT_SKIN10_90_5.txt,OUTPUT_SKIN12_90_5.txt,13,0.433182442,0.444128633,0.444150431,0.444107185,0.444045956,0.444166997,0.484763838,0.484740707,0.484708068,0.484723047,0.484665342,0.46561846,0.465671497,0.465622746,0.465554578,0.465583685
2577,INPUT_SKIN10_90_5.txt,OUTPUT_SKIN2_90_5.txt,13,0.651671564,0.663785908,0.663938224,0.663810787,0.663867707,0.663671642,0.625227554,0.625324812,0.625368506,0.625297892,0.625323276,0.696325552,0.696146496,0.695985427,0.696398154,0.696533892
2578,INPUT_SKIN10_90_5.txt,OUTPUT_SKIN3_90_5.txt,13,0.14494717,0.093664663,0.093673585,0.093671306,0.093666447,0.093674872,0.418516758,0.418516757,0.418516757,0.418513573,0.418514373,0.107194453,0.107188868,0.107201132,0.107202223,0.107206448
2579,INPUT_SKIN10_90_5.txt,OUTPUT_SKIN4_90_5.txt,13,0.378090768,0.393671619,0.39396688,0.393829244,0.393757304,0.393946233,0.537532731,0.537354613,0.537336196,0.537536403,0.537593938,0.407462087,0.407668644,0.407581754,0.407436899,0.407733052
2580,INPUT_SKIN10_90_5.txt,OUTPUT_SKIN5_90_5.txt,13,0.182617208,0.184168846,0.184198994,0.184206459,0.184173991,0.184204137,0.136788778,0.13678878,0.13678878,0.136787748,0.136788006,0.179314842,0.179295134,0.179326025,0.179317506,0.179324583
2581,INPUT_SKIN10_90_5.txt,OUTPUT_SKIN6_90_5.txt,13,0.749099797,0.751292674,0.752493696,0.75148331,0.752014938,0.75190331,0.667652129,0.666727944,0.666744557,0.667382462,0.666801627,0.757779413,0.756070579,0.756485339,0.756028763,0.756880381
2582,INPUT_SKIN10_90_5.txt,OUTPUT_SKIN7_90_5.txt,13,0.518637905,0.501050398,0.500960837,0.500996804,0.500834966,0.500937165,0.528303134,0.528293656,0.528300948,0.528300797,0.528274525,0.524573314,0.524541048,0.52466862,0.524600726,0.524778646
2583,INPUT_SKIN10_90_5.txt,OUTPUT_SKIN8_90_5.txt,13,0.177309802,0.08468445,0.084687517,0.084682076,0.084690702,0.084689755,0.11638184,0.116381839,0.116381839,0.116380953,0.116381176,0.095010947,0.095006001,0.095016859,0.095017824,0.095021566
2584,INPUT_SKIN10_90_5.txt,OUTPUT_SKIN9_90_5.txt,13,1.128245571,1.228126149,1.227977956,1.228088948,1.228565687,1.228575212,0.829374572,0.829484652,0.829094989,0.829330737,0.829325698,0.900326881,0.900255831,0.900908235,0.900191091,0.900748313
2585,INPUT_SKIN11_90_5.txt,OUTPUT_BM1_90_5.txt,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2586,INPUT_SKIN11_90_5.txt,OUTPUT_BM2_90_5.txt,13,4.73159634,4.904722715,4.904026841,4.904299504,4.905869466,4.903669682,2.969867649,2.969239468,2.970236797,2.969233494,2.96955176,4.496075501,4.496423159,4.496086498,4.496462145,4.496171617
2587,INPUT_SKIN11_90_5.txt,OUTPUT_GUT_90_5.txt,13,3.889689502,3.69512848,3.694961525,3.695018537,3.694897643,3.694738324,2.560459119,2.560495404,2.560468191,2.560501451,2.560465167,3.078712514,3.078710272,3.078734936,3.078645224,3.078710272
2588,INPUT_SKIN11_90_5.txt,OUTPUT_L_90_5.txt,13,5.214259349,5.222519231,5.222390107,5.222341939,5.222839431,5.222314897,4.687951118,4.687902353,4.687801547,4.687834334,4.687761577,4.844052235,4.844268404,4.844306034,4.845097503,4.844239778
2589,INPUT_SKIN11_90_5.txt,OUTPUT_LN1_90_5.txt,13,0.087976758,0.093572474,0.093569343,0.093571848,0.093569164,0.093569522,0.071802408,0.071803891,0.071802779,0.071804138,0.071802655,0.089889836,0.089889733,0.089890868,0.08988674,0.089889733
2590,INPUT_SKIN11_90_5.txt,OUTPUT_LN2_90_5.txt,13,0.358105754,0.337850272,0.337794306,0.337860408,0.337801084,0.337874182,0.271658415,0.271639145,0.271639027,0.271649534,0.27164801,0.336564352,0.336443787,0.336588519,0.336612043,0.336528712
2591,INPUT_SKIN11_90_5.txt,OUTPUT_LUNG_90_5.txt,13,0.73094011,0.782629409,0.782057764,0.782547419,0.782171648,0.782045692,0.317947398,0.317914226,0.318073541,0.317933612,0.31793669,0.584626826,0.584996808,0.584608196,0.584946782,0.585008374
2592,INPUT_SKIN11_90_5.txt,OUTPUT_S_90_5.txt,13,5.622858948,5.69458101,5.694385902,5.694541988,5.694374754,5.694397051,5.157585896,5.157694878,5.157613141,5.157713043,5.15760406,5.394416258,5.394409919,5.394479649,5.394226094,5.394409919
2593,INPUT_SKIN11_90_5.txt,OUTPUT_SKIN1_90_5.txt,13,0.740350011,0.69890023,0.698785385,0.698786349,0.698893986,0.69832614,0.516686512,0.51677779,0.51669449,0.51679521,0.516743085,0.691978015,0.692080116,0.692025322,0.692151963,0.692084967
2594,INPUT_SKIN11_90_5.txt,OUTPUT_SKIN10_90_5.txt,13,0.082778239,0.077496793,0.077479516,0.077485337,0.077491447,0.077477875,0.058221002,0.058222205,0.058221303,0.058222881,0.058221866,0.068261717,0.06826732,0.068253677,0.068248464,0.068246086
2595,INPUT_SKIN11_90_5.txt,OUTPUT_SKIN11_90_5.txt,13,-581433,-523160,-523177.5,-523163.5,-523178.5,-523176.5,-290634.5,-290628.5,-290633,-290627.5,-290633.5,-435701.5,-435702,-435696.5,-435716.5,-435702
2596,INPUT_SKIN11_90_5.txt,OUTPUT_SKIN12_90_5.txt,13,0.630240435,0.624999522,0.624950404,0.624922852,0.624852601,0.624965971,0.575781618,0.575766368,0.575721722,0.575754408,0.575671434,0.617831992,0.617933056,0.617806598,0.617684698,0.61771885
2597,INPUT_SKIN11_90_5.txt,OUTPUT_SKIN2_90_5.txt,13,1.239863316,1.376295895,1.376422572,1.3761771,1.376472276,1.375856994,1.207546111,1.207854867,1.207928281,1.207812333,1.207869172,1.288181609,1.287916414,1.287547764,1.288146141,1.288364581
2598,INPUT_SKIN11_90_5.txt,OUTPUT_SKIN3_90_5.txt,13,1.676843757,1.773117715,1.77295958,1.77310727,1.773062506,1.773068475,1.467808297,1.467835404,1.467815074,1.46791954,1.467892432,1.641851003,1.641724437,1.641742796,1.641676033,1.641849334
2599,INPUT_SKIN11_90_5.txt,OUTPUT_SKIN4_90_5.txt,13,1.087859142,1.087783176,1.088458505,1.088132124,1.087961514,1.088382777,0.992714567,0.992409023,0.992361288,0.992751275,0.992834712,1.05898675,1.059575085,1.059248955,1.05881682,1.059568164
2600,INPUT_SKIN11_90_5.txt,OUTPUT_SKIN5_90_5.txt,13,0.109313777,0.101470275,0.101478773,0.101483115,0.101467583,0.10148041,0.083181032,0.083182752,0.083181462,0.083183038,0.083181319,0.098512429,0.098512316,0.098513561,0.098509033,0.098512316
2601,INPUT_SKIN11_90_5.txt,OUTPUT_SKIN6_90_5.txt,13,1.456389882,1.477043132,1.47931379,1.477087019,1.478439811,1.478001491,1.199260558,1.197653252,1.197605056,1.198754783,1.197670634,1.422091398,1.418954335,1.419359353,1.418461463,1.420246968
2602,INPUT_SKIN11_90_5.txt,OUTPUT_SKIN7_90_5.txt,13,0.972196323,0.935453086,0.93518024,0.935327117,0.935004406,0.935161543,0.911157186,0.91115566,0.911157235,0.911181507,0.911169251,0.96205292,0.962011146,0.962184022,0.962005332,0.962276964
2603,INPUT_SKIN11_90_5.txt,OUTPUT_SKIN8_90_5.txt,13,0.325615951,0.343992865,0.343961337,0.34395688,0.343999376,0.343966286,0.239003117,0.239008036,0.239004346,0.239008856,0.239003936,0.319558191,0.319557825,0.319561843,0.319547233,0.319557825
2604,INPUT_SKIN11_90_5.txt,OUTPUT_SKIN9_90_5.txt,13,0.583361752,0.623992521,0.623834037,0.623922931,0.624181763,0.624131214,0.381312295,0.381371809,0.381183836,0.381304298,0.381292947,0.502779556,0.502771089,0.50307975,0.502654628,0.502958015
2605,INPUT_SKIN12_90_5.txt,OUTPUT_BM1_90_5.txt,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2606,INPUT_SKIN12_90_5.txt,OUTPUT_BM2_90_5.txt,13,5.636389715,6.131304379,6.129776999,6.13023932,6.135318579,6.128676259,2.409957284,2.409095003,2.410515231,2.40909863,2.40969403,4.652156856,4.652798501,4.652111411,4.653614985,4.652501923
2607,INPUT_SKIN12_90_5.txt,OUTPUT_GUT_90_5.txt,13,0.735317348,0.79385744,0.793848535,0.793875981,0.793892561,0.79377528,0.281010318,0.281016987,0.281025437,0.281020066,0.281037972,0.727084641,0.727023984,0.727103724,0.727158458,0.727150204
2608,INPUT_SKIN12_90_5.txt,OUTPUT_L_90_5.txt,13,2.052215511,2.136750478,2.136850483,2.136653917,2.137593882,2.136716214,2.160493642,2.160321914,2.160347727,2.160226416,2.16036313,2.134934785,2.135092793,2.135235457,2.136693464,2.135322737
2609,INPUT_SKIN12_90_5.txt,OUTPUT_LN1_90_5.txt,13,0.048272736,0.052091993,0.052093213,0.052095046,0.052097283,0.052092603,0.044512978,0.044514049,0.044515392,0.044514543,0.044517399,0.047596432,0.047592386,0.047597707,0.047601375,0.047600833
2610,INPUT_SKIN12_90_5.txt,OUTPUT_LN2_90_5.txt,13,86.29737686,86.58270297,86.57594246,86.579673,86.57468685,86.5836596,81.61966767,81.61332471,81.61435517,81.61472942,81.61263616,85.58220351,85.57513612,85.58269679,85.58224488,85.57388615
2611,INPUT_SKIN12_90_5.txt,OUTPUT_LUNG_90_5.txt,13,46.97091365,46.85156826,46.86011635,46.84388466,46.84723532,46.86201773,44.11316792,44.10837443,44.09969075,44.10623247,44.09660682,46.32705761,46.3279686,46.32366901,46.29712207,46.29582162
2612,INPUT_SKIN12_90_5.txt,OUTPUT_S_90_5.txt,13,1.721322415,1.762221064,1.762250217,1.762300924,1.762360746,1.762233059,1.789203006,1.789228151,1.789279565,1.789243733,1.789331476,1.719897657,1.71978389,1.719932942,1.720031138,1.72001268
2613,INPUT_SKIN12_90_5.txt,OUTPUT_SKIN1_90_5.txt,13,0.584016127,0.589189948,0.589131145,0.589134096,0.589268569,0.58873346,0.630248541,0.630363106,0.630289587,0.630389621,0.630379144,0.608065534,0.60810388,0.608116456,0.608303806,0.608219144
2614,INPUT_SKIN12_90_5.txt,OUTPUT_SKIN10_90_5.txt,13,0.013980346,0.015504775,0.015502191,0.015503488,0.015505759,0.015501584,0.024562051,0.024562643,0.024563381,0.024563286,0.024564771,0.018000888,0.018001231,0.017999131,0.018000153,0.017998533
2615,INPUT_SKIN12_90_5.txt,OUTPUT_SKIN11_90_5.txt,13,0.112455781,0.112717289,0.112727479,0.112725407,0.112736722,0.112725726,0.105432085,0.105430273,0.105436714,0.105430711,0.105441846,0.108061521,0.108052567,0.108061938,0.1080802,0.108071771
2616,INPUT_SKIN12_90_5.txt,OUTPUT_SKIN12_90_5.txt,13,-996257.5,-896947,-896926,-896894.5,-896856,-896936.5,-498613,-498601,-498586,-498595.5,-498563.5,-746927,-746990.5,-746907,-746849.5,-746858
2617,INPUT_SKIN12_90_5.txt,OUTPUT_SKIN2_90_5.txt,13,0.853134531,0.851604019,0.85177205,0.851654013,0.851782888,0.85136589,0.62205449,0.622167112,0.62219856,0.622150282,0.62218854,0.837966583,0.837720299,0.837485376,0.838039514,0.838151011
2618,INPUT_SKIN12_90_5.txt,OUTPUT_SKIN3_90_5.txt,13,0.101516874,0.10735638,0.107358895,0.107362672,0.107367285,0.10735764,0.113851316,0.113854062,0.113857489,0.113855323,0.113862639,0.101959898,0.101951219,0.101962628,0.101970487,0.10196933
2619,INPUT_SKIN12_90_5.txt,OUTPUT_SKIN4_90_5.txt,13,0.262377586,0.189778496,0.189908968,0.18985288,0.189835906,0.189893188,0.482950856,0.482800188,0.482797913,0.482975235,0.483057827,0.210158103,0.210259552,0.210214386,0.210152477,0.210295633
2620,INPUT_SKIN12_90_5.txt,OUTPUT_SKIN5_90_5.txt,13,0.085292932,0.085574009,0.085586063,0.085590441,0.08558346,0.085586278,0.08099198,0.080993934,0.08099637,0.080994827,0.08100003,0.083579791,0.083572681,0.083582031,0.083588472,0.083587521
2621,INPUT_SKIN12_90_5.txt,OUTPUT_SKIN6_90_5.txt,13,0.913224303,0.917549436,0.918918063,0.918307447,0.918478699,0.918208773,0.833023549,0.831846424,0.831860433,0.832680639,0.831940545,0.960326232,0.958184443,0.959229664,0.958733266,0.959163488
2622,INPUT_SKIN12_90_5.txt,OUTPUT_SKIN7_90_5.txt,13,0.315423111,0.337866833,0.337783802,0.337856413,0.337748364,0.337786595,0.43419195,0.434186424,0.434216857,0.434208784,0.434289377,0.357191159,0.357121138,0.357244534,0.357220808,0.357287008
2623,INPUT_SKIN12_90_5.txt,OUTPUT_SKIN8_90_5.txt,13,0.165022623,0.178667871,0.178661561,0.178660698,0.178695724,0.178661705,0.1584602,0.158464019,0.158468776,0.158465771,0.158475948,0.16194682,0.161933042,0.16195116,0.161963646,0.161961804
2624,INPUT_SKIN12_90_5.txt,OUTPUT_SKIN9_90_5.txt,13,0.173910398,0.117911839,0.117887234,0.117905828,0.117964026,0.117942918,0.157432517,0.157458291,0.157385353,0.157430805,0.157439196,0.128481063,0.12847077,0.128562979,0.128468114,0.128540661
2625,INPUT_SKIN2_90_5.txt,OUTPUT_BM1_90_5.txt,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2626,INPUT_SKIN2_90_5.txt,OUTPUT_BM2_90_5.txt,13,3.192735608,3.193207163,3.193020152,3.19336735,3.192570882,3.193888101,2.883383922,2.88339032,2.882994749,2.883431576,2.883336872,3.109982597,3.11019015,3.110954516,3.109704995,3.109642013
2627,INPUT_SKIN2_90_5.txt,OUTPUT_GUT_90_5.txt,13,11.08438402,11.07409279,11.07311358,11.07452856,11.07334458,11.07575563,9.949198035,9.948630849,9.948472464,9.948818466,9.948857601,10.75597391,10.75627697,10.75839425,10.75569926,10.75371275
2628,INPUT_SKIN2_90_5.txt,OUTPUT_L_90_5.txt,13,3.124227175,3.124739378,3.12434142,3.124790089,3.124370342,3.125100943,2.822415384,2.822244613,2.822221845,2.822328455,2.822325048,3.043771115,3.044009327,3.044631753,3.043234627,3.043382559
2629,INPUT_SKIN2_90_5.txt,OUTPUT_LN1_90_5.txt,13,0.164527231,0.182504807,0.182488749,0.182504513,0.182495138,0.182530822,0.149731749,0.149720082,0.149718404,0.149722929,0.149723189,0.142165517,0.142180461,0.142208761,0.142167155,0.142156392
2630,INPUT_SKIN2_90_5.txt,OUTPUT_LN2_90_5.txt,13,11.38695531,11.40722785,11.40778429,11.40730944,11.40767754,11.40762756,10.26583464,10.26565296,10.26493075,10.26549311,10.26497443,11.09668323,11.10181764,11.09918788,11.09402679,11.09608427
2631,INPUT_SKIN2_90_5.txt,OUTPUT_LUNG_90_5.txt,13,0.47467303,0.361775287,0.361497786,0.361740185,0.361562968,0.361575109,0.554023079,0.553921851,0.554154058,0.553959259,0.553974205,0.416038085,0.416326161,0.416148173,0.416265571,0.416261463
2632,INPUT_SKIN2_90_5.txt,OUTPUT_S_90_5.txt,13,2.909804312,2.90293614,2.902586357,2.90293241,2.902782672,2.903257293,2.621663423,2.621458626,2.621426763,2.621508159,2.621513795,2.829468992,2.829764118,2.830334993,2.82939566,2.829177507
2633,INPUT_SKIN2_90_5.txt,OUTPUT_SKIN1_90_5.txt,13,7.259995454,7.402687289,7.401976026,7.402231535,7.40287283,7.397964443,8.009923061,8.01047122,8.008241103,8.010873526,8.009106291,7.443353404,7.445178167,7.445154673,7.444746136,7.443473664
2634,INPUT_SKIN2_90_5.txt,OUTPUT_SKIN10_90_5.txt,13,0.187123141,0.173642299,0.173593997,0.173617415,0.1736262,0.173629307,0.089640047,0.089633025,0.089632068,0.089636097,0.089635935,0.138885681,0.138914759,0.138910637,0.138867264,0.138845744
2635,INPUT_SKIN2_90_5.txt,OUTPUT_SKIN11_90_5.txt,13,1.435015722,1.460348695,1.460315027,1.4603662,1.460387926,1.460650183,1.594701626,1.594509195,1.594541419,1.59452815,1.594598521,1.485629752,1.485790003,1.486052449,1.485750253,1.485550572
2636,INPUT_SKIN2_90_5.txt,OUTPUT_SKIN12_90_5.txt,13,0.912152927,1.009648613,1.009521331,1.009544203,1.009408523,1.009770643,0.987396039,0.987280374,0.987205506,0.987279393,0.987162805,0.86839155,0.868616597,0.868610197,0.868235301,0.868186155
2637,INPUT_SKIN2_90_5.txt,OUTPUT_SKIN2_90_5.txt,13,-627128,-564995,-565044.5,-564996,-565025.5,-564914.5,-314594.5,-314619,-314622.5,-314613,-314612.5,-470720,-470670.5,-470577,-470714.5,-470750.5
2638,INPUT_SKIN2_90_5.txt,OUTPUT_SKIN3_90_5.txt,13,0.088378569,0.097903452,0.097894869,0.097903281,0.097898127,0.097917356,0.156741141,0.156728996,0.1567272,0.156731963,0.156732264,0.113954311,0.11396625,0.113988908,0.113955638,0.113946834
2639,INPUT_SKIN2_90_5.txt,OUTPUT_SKIN4_90_5.txt,13,91.53805649,91.54441694,91.5487722,91.55606426,91.53104782,91.56258217,83.43684482,83.42894151,83.42069282,83.43974507,83.4512711,89.04425679,89.06422594,89.04812271,89.03872156,89.04269632
2640,INPUT_SKIN2_90_5.txt,OUTPUT_SKIN5_90_5.txt,13,8.056486076,8.270894359,8.270926405,8.271913867,8.271038458,8.273228275,8.393060524,8.392329919,8.39223423,8.392485917,8.392512393,8.385128597,8.386042116,8.387915484,8.385210285,8.385059073
2641,INPUT_SKIN2_90_5.txt,OUTPUT_SKIN6_90_5.txt,13,6.396981164,6.563505461,6.573351089,6.567746335,6.570431077,6.566531074,5.489578539,5.481118339,5.481148351,5.486914803,5.48100344,5.63432413,5.625221841,5.629772795,5.625380835,5.627144233
