,INPUT_POOL,OUTPUT_POOL,FP_5,mouse_ID,FP_1,FP_4,FP_3,FP_2,FP
3832,INPUT_LN1_90_5.txt,OUTPUT_L_90_5.txt,1.675347275,18,1.674170563,1.675244249,1.67599018,1.674943065,2.012238798
3833,INPUT_LN1_90_5.txt,OUTPUT_LN1_90_5.txt,-581193,18,-581155,-581148,-581317.5,-581168,-645765
3834,INPUT_LN1_90_5.txt,OUTPUT_LN2_90_5.txt,1.780960325,18,1.781067815,1.781092245,1.78062605,1.781035772,1.634796807
3835,INPUT_LN1_90_5.txt,OUTPUT_LUNG_90_5.txt,0.044495395,18,0.04450911,0.044498093,0.044440264,0.044470101,0.052593311
3836,INPUT_LN1_90_5.txt,OUTPUT_S_90_5.txt,3.089946048,18,3.090097203,3.09207354,3.091372196,3.091988121,2.913240331
3837,INPUT_LN1_90_5.txt,OUTPUT_SKIN1_90_5.txt,0.188064466,18,0.187887854,0.18819589,0.188003425,0.188064833,0.184866689
3838,INPUT_LN1_90_5.txt,OUTPUT_SKIN2_90_5.txt,0.295894345,18,0.295800293,0.295918187,0.296004379,0.295868288,0.289639551
3839,INPUT_LN1_90_5.txt,OUTPUT_SKIN3_90_5.txt,0.659953972,18,0.660297424,0.660142561,0.659970478,0.660069584,0.664389506
3840,INPUT_LN1_90_5.txt,OUTPUT_SKIN4_90_5.txt,0.528727678,18,0.529169152,0.528807846,0.528319483,0.528848916,0.363358452
3841,INPUT_LN1_90_5.txt,OUTPUT_SKIN5_90_5.txt,0.493378269,18,0.493787974,0.493634389,0.493736036,0.493702644,0.510587031
3842,INPUT_LN1_90_5.txt,OUTPUT_SKIN6_90_5.txt,0.623573535,18,0.623477907,0.623586425,0.623353988,0.62339608,0.670361314
3843,INPUT_LN2_90_5.txt,OUTPUT_BM1_90_5.txt,2.840610863,18,2.839918097,2.841687518,2.841358979,2.839931106,2.625967897
3844,INPUT_LN2_90_5.txt,OUTPUT_BM2_90_5.txt,1.005160305,18,1.00454532,1.005189594,1.005226509,1.005404798,1.035138776
3845,INPUT_LN2_90_5.txt,OUTPUT_GUT_90_5.txt,39.17367253,18,39.17367253,39.17367253,39.17367253,39.17367253,39.8129647
3846,INPUT_LN2_90_5.txt,OUTPUT_L_90_5.txt,2.693934626,18,2.691852757,2.693623389,2.695095414,2.693197744,2.637927956
3847,INPUT_LN2_90_5.txt,OUTPUT_LN1_90_5.txt,0.671542461,18,0.671454491,0.671439413,0.671838073,0.671485212,0.673545355
3848,INPUT_LN2_90_5.txt,OUTPUT_LN2_90_5.txt,-247882.5,18,-247882.5,-247882.5,-247882.5,-247882.5,-275400
3849,INPUT_LN2_90_5.txt,OUTPUT_LUNG_90_5.txt,0.094823619,18,0.094820317,0.094806122,0.094739696,0.094768255,0.091529847
3850,INPUT_LN2_90_5.txt,OUTPUT_S_90_5.txt,8.485566956,18,8.485909854,8.490792674,8.487718858,8.490745387,8.621426087
3851,INPUT_LN2_90_5.txt,OUTPUT_SKIN1_90_5.txt,0.751144504,18,0.750401519,0.751590722,0.751066411,0.751115405,0.757784116
3852,INPUT_LN2_90_5.txt,OUTPUT_SKIN2_90_5.txt,0.695249882,18,0.695006393,0.695249472,0.695636371,0.69516932,0.668804466
3853,INPUT_LN2_90_5.txt,OUTPUT_SKIN3_90_5.txt,0.700338232,18,0.700599303,0.700464657,0.699930514,0.699852722,0.71994681
3854,INPUT_LN2_90_5.txt,OUTPUT_SKIN4_90_5.txt,0.573357791,18,0.573786867,0.573400575,0.573041239,0.573441768,0.53886169
3855,INPUT_LN2_90_5.txt,OUTPUT_SKIN5_90_5.txt,0.539858859,18,0.540272317,0.540101007,0.540356882,0.540189123,0.525568883
3856,INPUT_LN2_90_5.txt,OUTPUT_SKIN6_90_5.txt,1.122665627,18,1.122487867,1.122641764,1.122552624,1.12234277,1.138464137
3857,INPUT_LUNG_90_5.txt,OUTPUT_BM1_90_5.txt,0.3762925,18,0.37629922,0.376499147,0.376518682,0.376327104,0.361294135
3858,INPUT_LUNG_90_5.txt,OUTPUT_BM2_90_5.txt,0.304504025,18,0.304412218,0.304580271,0.30463565,0.304657975,0.314135395
3859,INPUT_LUNG_90_5.txt,OUTPUT_GUT_90_5.txt,0.143540803,18,0.143573252,0.143573132,0.143594713,0.143583297,0.150393588
3860,INPUT_LUNG_90_5.txt,OUTPUT_L_90_5.txt,0.864692545,18,0.864529023,0.864835312,0.86522078,0.864823786,0.875594491
3861,INPUT_LUNG_90_5.txt,OUTPUT_LN1_90_5.txt,0.159788572,18,0.15980783,0.159804212,0.159915426,0.159820853,0.164054365
3862,INPUT_LUNG_90_5.txt,OUTPUT_LN2_90_5.txt,0.230752625,18,0.230804882,0.230804692,0.230839461,0.23082107,0.238151131
3863,INPUT_LUNG_90_5.txt,OUTPUT_LUNG_90_5.txt,-574126,18,-573996.5,-573997,-573911,-573956.5,-637918
3864,INPUT_LUNG_90_5.txt,OUTPUT_S_90_5.txt,0.896533407,18,0.896759984,0.897090524,0.897018092,0.897151468,0.909721662
3865,INPUT_LUNG_90_5.txt,OUTPUT_SKIN1_90_5.txt,0.143891863,18,0.143782018,0.144012432,0.143930374,0.143928633,0.140684164
3866,INPUT_LUNG_90_5.txt,OUTPUT_SKIN2_90_5.txt,0.124038988,18,0.12406938,0.124116082,0.124210397,0.124059206,0.127980087
3867,INPUT_LUNG_90_5.txt,OUTPUT_SKIN3_90_5.txt,0.221423468,18,0.221573702,0.221518678,0.221529748,0.221469877,0.225642307
3868,INPUT_LUNG_90_5.txt,OUTPUT_SKIN4_90_5.txt,0.1634238,18,0.163588009,0.163472258,0.163394663,0.163499566,0.170597588
3869,INPUT_LUNG_90_5.txt,OUTPUT_SKIN5_90_5.txt,0.271151729,18,0.2714195,0.271330942,0.271507417,0.271397876,0.278831477
3870,INPUT_LUNG_90_5.txt,OUTPUT_SKIN6_90_5.txt,0.318440288,18,0.318443382,0.318495797,0.318517307,0.318435813,0.341876879
3871,INPUT_S_90_5.txt,OUTPUT_BM1_90_5.txt,62.95322242,18,62.9321853,62.94722733,62.95899428,62.90006878,63.62102005
3872,INPUT_S_90_5.txt,OUTPUT_BM2_90_5.txt,27.74123778,18,27.72053614,27.72611917,27.73692702,27.73336849,28.08695366
3873,INPUT_S_90_5.txt,OUTPUT_GUT_90_5.txt,4.637213811,18,4.637056008,4.634809836,4.63622364,4.634831581,4.734085625
3874,INPUT_S_90_5.txt,OUTPUT_L_90_5.txt,23.86241514,18,23.83992119,23.84672967,23.86931983,23.84238805,23.62283346
3875,INPUT_S_90_5.txt,OUTPUT_LN1_90_5.txt,0.207629133,18,0.207597062,0.207502643,0.207682523,0.207516535,0.18911628
3876,INPUT_S_90_5.txt,OUTPUT_LN2_90_5.txt,2.09104563,18,2.090977514,2.090007933,2.090618219,2.090017319,2.042567512
3877,INPUT_S_90_5.txt,OUTPUT_LUNG_90_5.txt,0.159057036,18,0.159319757,0.159128148,0.158803386,0.158899248,0.156378663
3878,INPUT_S_90_5.txt,OUTPUT_S_90_5.txt,-475789,18,-475803.5,-476010,-475880,-476008,-528248
3879,INPUT_S_90_5.txt,OUTPUT_SKIN1_90_5.txt,0.249564279,18,0.249336961,0.249587361,0.24949547,0.249440784,0.239006741
3880,INPUT_S_90_5.txt,OUTPUT_SKIN2_90_5.txt,0.327703129,18,0.327638259,0.327553736,0.327823013,0.32753979,0.322348226
3881,INPUT_S_90_5.txt,OUTPUT_SKIN3_90_5.txt,0.355820461,18,0.355896742,0.355669559,0.355549936,0.355447388,0.388195834
3882,INPUT_S_90_5.txt,OUTPUT_SKIN4_90_5.txt,0.288802546,18,0.288998875,0.2886901,0.288602477,0.288712374,0.22729861
3883,INPUT_S_90_5.txt,OUTPUT_SKIN5_90_5.txt,0.249994139,18,0.250177859,0.249978131,0.25015364,0.250026786,0.188257556
3884,INPUT_S_90_5.txt,OUTPUT_SKIN6_90_5.txt,0.512810159,18,0.512831588,0.512606487,0.512744647,0.51250455,0.397640801
3885,INPUT_SKIN1_90_5.txt,OUTPUT_BM1_90_5.txt,0.934150265,18,0.934462922,0.934098843,0.934361968,0.934022431,0.923823933
3886,INPUT_SKIN1_90_5.txt,OUTPUT_BM2_90_5.txt,3.154852484,18,3.156891228,3.153881774,3.154971588,3.154733042,3.140449759
3887,INPUT_SKIN1_90_5.txt,OUTPUT_GUT_90_5.txt,7.049377231,18,7.052057346,7.047031752,7.049745282,7.049519439,7.047641413
3888,INPUT_SKIN1_90_5.txt,OUTPUT_L_90_5.txt,0.874484738,18,0.874449292,0.874150104,0.874793325,0.874337464,0.816901864
3889,INPUT_SKIN1_90_5.txt,OUTPUT_LN1_90_5.txt,1.158116126,18,1.158549078,1.157588357,1.158643604,1.158041217,1.058422919
3890,INPUT_SKIN1_90_5.txt,OUTPUT_LN2_90_5.txt,9.240409474,18,9.24509388,9.237273165,9.24095904,9.240618079,9.29810238
3891,INPUT_SKIN1_90_5.txt,OUTPUT_LUNG_90_5.txt,0.034406973,18,0.03441161,0.034383064,0.034381411,0.034387019,0.031170269
3892,INPUT_SKIN1_90_5.txt,OUTPUT_S_90_5.txt,2.182250206,18,2.183333557,2.181576117,2.182364255,2.182284624,2.206897922
3893,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN1_90_5.txt,-523379.5,18,-523122,-523538,-523351.5,-523369,-581221.5
3894,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN2_90_5.txt,0.822662787,18,0.824216098,0.823867472,0.824743419,0.822551905,0.808213512
3895,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN3_90_5.txt,0.43886108,18,0.439242677,0.438804218,0.438964724,0.438919508,0.402263422
3896,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN4_90_5.txt,0.403709631,18,0.404222714,0.403616498,0.403506595,0.403774451,0.443374182
3897,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN5_90_5.txt,0.325343158,18,0.325751721,0.325387187,0.325665771,0.32554866,0.294314461
3898,INPUT_SKIN1_90_5.txt,OUTPUT_SKIN6_90_5.txt,0.591723597,18,0.591896795,0.591520666,0.59167684,0.591553416,0.540057526
3899,INPUT_SKIN2_90_5.txt,OUTPUT_BM1_90_5.txt,0.789005895,18,0.789011481,0.789227097,0.788934606,0.788916459,0.817059688
3900,INPUT_SKIN2_90_5.txt,OUTPUT_BM2_90_5.txt,3.396638045,18,3.39784838,3.396604555,3.395608776,3.396640527,3.439775927
3901,INPUT_SKIN2_90_5.txt,OUTPUT_GUT_90_5.txt,7.643272729,18,7.64485373,7.643242513,7.640858486,7.643824671,7.653986198
3902,INPUT_SKIN2_90_5.txt,OUTPUT_L_90_5.txt,0.822645674,18,0.822334016,0.82257538,0.82267111,0.822534243,0.917356993
3903,INPUT_SKIN2_90_5.txt,OUTPUT_LN1_90_5.txt,1.417953479,18,1.41804333,1.417738712,1.418107513,1.417925731,1.34709155
3904,INPUT_SKIN2_90_5.txt,OUTPUT_LN2_90_5.txt,3.343399397,18,3.344062267,3.34338931,3.342400377,3.343628559,3.154947537
3905,INPUT_SKIN2_90_5.txt,OUTPUT_LUNG_90_5.txt,0.043950129,18,0.043959829,0.043943805,0.04389729,0.043927007,0.052921942
3906,INPUT_SKIN2_90_5.txt,OUTPUT_S_90_5.txt,1.723912773,18,1.724264482,1.724295252,1.723577428,1.724407542,1.67649054
3907,INPUT_SKIN2_90_5.txt,OUTPUT_SKIN1_90_5.txt,0.685773181,18,0.685226822,0.686192404,0.685503705,0.685789391,0.708451378
3908,INPUT_SKIN2_90_5.txt,OUTPUT_SKIN2_90_5.txt,-627825,18,-627707.5,-627825.5,-628004,-627785,-697010.5
3909,INPUT_SKIN2_90_5.txt,OUTPUT_SKIN3_90_5.txt,0.45799868,18,0.458263746,0.458118978,0.45800592,0.45811115,0.511859567
3910,INPUT_SKIN2_90_5.txt,OUTPUT_SKIN4_90_5.txt,0.682140443,18,0.682797058,0.682188215,0.681571606,0.682290101,0.665023719
3911,INPUT_SKIN2_90_5.txt,OUTPUT_SKIN5_90_5.txt,0.648081157,18,0.648704475,0.648372645,0.648512703,0.648535203,0.641267465
3912,INPUT_SKIN2_90_5.txt,OUTPUT_SKIN6_90_5.txt,0.869825247,18,0.86981138,0.869787082,0.869460344,0.869610416,1.047253256
3913,INPUT_SKIN3_90_5.txt,OUTPUT_BM1_90_5.txt,0.854895226,18,0.854583877,0.855016191,0.854894021,0.854716516,0.817809823
3914,INPUT_SKIN3_90_5.txt,OUTPUT_BM2_90_5.txt,2.694425637,18,2.694202033,2.69416812,2.693663694,2.694009534,2.731786061
3915,INPUT_SKIN3_90_5.txt,OUTPUT_GUT_90_5.txt,6.130661629,18,6.129127062,6.130146537,6.129231879,6.130148783,6.225264949
3916,INPUT_SKIN3_90_5.txt,OUTPUT_L_90_5.txt,1.038226307,18,1.037591052,1.038077751,1.038276484,1.038014989,1.010178851
3917,INPUT_SKIN3_90_5.txt,OUTPUT_LN1_90_5.txt,37.70318749,18,37.70143295,37.70362033,37.65325106,37.70122273,38.21768873
3918,INPUT_SKIN3_90_5.txt,OUTPUT_LN2_90_5.txt,4.618585455,18,4.617559992,4.618167759,4.617898906,4.618274205,4.409989228
3919,INPUT_SKIN3_90_5.txt,OUTPUT_LUNG_90_5.txt,0.057090611,18,0.057054133,0.057060135,0.057042588,0.057053743,0.053784677
3920,INPUT_SKIN3_90_5.txt,OUTPUT_S_90_5.txt,1.963779173,18,1.963247162,1.963393362,1.963171676,1.963406693,1.996434506
3921,INPUT_SKIN3_90_5.txt,OUTPUT_SKIN1_90_5.txt,1.354648106,18,1.353043998,1.35537185,1.354375427,1.354517125,1.399554074
3922,INPUT_SKIN3_90_5.txt,OUTPUT_SKIN2_90_5.txt,1.724978626,18,1.724017818,1.724841113,1.725814371,1.72466492,1.713885576
3923,INPUT_SKIN3_90_5.txt,OUTPUT_SKIN3_90_5.txt,-840037.5,18,-840196,-840109,-840115.5,-840084.5,-932367
3924,INPUT_SKIN3_90_5.txt,OUTPUT_SKIN4_90_5.txt,0.793486015,18,0.793952268,0.793473847,0.792970915,0.79355247,0.926461465
3925,INPUT_SKIN3_90_5.txt,OUTPUT_SKIN5_90_5.txt,1.148581522,18,1.149237577,1.148984574,1.14955125,1.149218586,1.135162829
3926,INPUT_SKIN3_90_5.txt,OUTPUT_SKIN6_90_5.txt,0.894827889,18,0.894465793,0.894701437,0.894625748,0.894488294,0.870824844
3927,INPUT_SKIN4_90_5.txt,OUTPUT_BM1_90_5.txt,1.014582866,18,1.014375562,1.01519244,1.015379698,1.014642654,0.980315927
3928,INPUT_SKIN4_90_5.txt,OUTPUT_BM2_90_5.txt,0.556412713,18,0.555986949,0.556489434,0.556672557,0.556572285,0.547448291
3929,INPUT_SKIN4_90_5.txt,OUTPUT_GUT_90_5.txt,11.61519837,18,11.62445567,11.62761336,11.62719345,11.62318974,12.11339598
3930,INPUT_SKIN4_90_5.txt,OUTPUT_L_90_5.txt,1.811968676,18,1.811631078,1.812812182,1.813825737,1.812534688,1.846569102
3931,INPUT_SKIN4_90_5.txt,OUTPUT_LN1_90_5.txt,2.171843801,18,2.170786541,2.171495497,2.173351973,2.171567282,3.247717672
3932,INPUT_SKIN4_90_5.txt,OUTPUT_LN2_90_5.txt,4.660009023,18,4.659200331,4.660824611,4.662134912,4.661395745,4.664241777
3933,INPUT_SKIN4_90_5.txt,OUTPUT_LUNG_90_5.txt,0.178147032,18,0.177998822,0.178061056,0.178063033,0.178030227,0.190428141
3934,INPUT_SKIN4_90_5.txt,OUTPUT_S_90_5.txt,2.127458879,18,2.128553335,2.129785781,2.129837987,2.12961512,2.137707715
3935,INPUT_SKIN4_90_5.txt,OUTPUT_SKIN1_90_5.txt,1.369582341,18,1.3676871,1.370380095,1.369804968,1.369420904,1.500261627
3936,INPUT_SKIN4_90_5.txt,OUTPUT_SKIN2_90_5.txt,2.172160547,18,2.170512668,2.172089383,2.174030471,2.171744694,2.205892773
3937,INPUT_SKIN4_90_5.txt,OUTPUT_SKIN3_90_5.txt,0.947972467,18,0.947962605,0.948099255,0.948409201,0.948012068,0.895921347
3938,INPUT_SKIN4_90_5.txt,OUTPUT_SKIN4_90_5.txt,-451510,18,-451684.5,-451526,-451385.5,-451541.5,-501545.5
3939,INPUT_SKIN4_90_5.txt,OUTPUT_SKIN5_90_5.txt,1.367361765,18,1.367872285,1.367909696,1.369018561,1.368103782,1.335454946
3940,INPUT_SKIN4_90_5.txt,OUTPUT_SKIN6_90_5.txt,1.910292869,18,1.909134746,1.910115958,1.910554669,1.909525119,1.257702957
3941,INPUT_SKIN5_90_5.txt,OUTPUT_BM1_90_5.txt,0.93633351,18,0.935762531,0.936463055,0.936127399,0.935837299,0.878252292
3942,INPUT_SKIN5_90_5.txt,OUTPUT_BM2_90_5.txt,8.328020208,18,8.325688297,8.326044146,8.323926829,8.325114263,8.439195684
3943,INPUT_SKIN5_90_5.txt,OUTPUT_GUT_90_5.txt,11.978204,18,11.97298654,11.97518266,11.97183805,11.9741265,12.11125541
3944,INPUT_SKIN5_90_5.txt,OUTPUT_L_90_5.txt,3.230499651,18,3.227882908,3.229579329,3.22974243,3.229024258,3.311756412
3945,INPUT_SKIN5_90_5.txt,OUTPUT_LN1_90_5.txt,0.934816492,18,0.934337416,0.934467023,0.934775521,0.934450079,0.868270953
3946,INPUT_SKIN5_90_5.txt,OUTPUT_LN2_90_5.txt,5.829113036,18,5.826877231,5.82789488,5.826238966,5.827252444,3.880213971
3947,INPUT_SKIN5_90_5.txt,OUTPUT_LUNG_90_5.txt,0.209921438,18,0.209767645,0.209793383,0.20965741,0.209732611,0.226596128
3948,INPUT_SKIN5_90_5.txt,OUTPUT_S_90_5.txt,3.94281075,18,3.941384361,3.943177808,3.941452634,3.942826827,3.826151803
3949,INPUT_SKIN5_90_5.txt,OUTPUT_SKIN1_90_5.txt,0.609163142,18,0.608329608,0.609402975,0.60881311,0.608953294,0.579521632
3950,INPUT_SKIN5_90_5.txt,OUTPUT_SKIN2_90_5.txt,1.400326211,18,1.399270182,1.400009532,1.400492751,1.399721638,1.325763986
3951,INPUT_SKIN5_90_5.txt,OUTPUT_SKIN3_90_5.txt,0.93292398,18,0.932990071,0.932801335,0.932736505,0.932707688,0.887698032
3952,INPUT_SKIN5_90_5.txt,OUTPUT_SKIN4_90_5.txt,0.514497769,18,0.514703866,0.514422451,0.513972698,0.514414492,0.736224883
3953,INPUT_SKIN5_90_5.txt,OUTPUT_SKIN5_90_5.txt,-589791.5,18,-590015,-589920,-590066.5,-589970.5,-655663.5
3954,INPUT_SKIN5_90_5.txt,OUTPUT_SKIN6_90_5.txt,1.058017745,18,1.057388226,1.057727873,1.057383635,1.057354144,0.98157257
3955,INPUT_SKIN6_90_5.txt,OUTPUT_BM1_90_5.txt,0.722421557,18,0.722413749,0.722557492,0.722563153,0.722472905,0.694637918
3956,INPUT_SKIN6_90_5.txt,OUTPUT_BM2_90_5.txt,1.919642323,18,1.92024232,1.919572715,1.919726413,1.919903336,1.949938245
3957,INPUT_SKIN6_90_5.txt,OUTPUT_GUT_90_5.txt,5.080347564,18,5.080931911,5.080222491,5.080706607,5.081473453,5.152800413
3958,INPUT_SKIN6_90_5.txt,OUTPUT_L_90_5.txt,1.297554846,18,1.297670766,1.297534012,1.297659573,1.297817571,1.316455102
3959,INPUT_SKIN6_90_5.txt,OUTPUT_LN1_90_5.txt,1.114780073,18,1.114765629,1.11464808,1.115261793,1.114874635,1.043485671
3960,INPUT_SKIN6_90_5.txt,OUTPUT_LN2_90_5.txt,3.788757491,18,3.789249895,3.788828584,3.78907603,3.789487837,3.815779498
3961,INPUT_SKIN6_90_5.txt,OUTPUT_LUNG_90_5.txt,0.198048003,18,0.199067551,0.198650491,0.197534125,0.197963517,0.180219023
3962,INPUT_SKIN6_90_5.txt,OUTPUT_S_90_5.txt,1.050524883,18,1.050648658,1.050651707,1.050653522,1.050879184,1.040293246
3963,INPUT_SKIN6_90_5.txt,OUTPUT_SKIN1_90_5.txt,2.266739706,18,2.264740516,2.268191856,2.26664749,2.267015771,2.132740477
3964,INPUT_SKIN6_90_5.txt,OUTPUT_SKIN2_90_5.txt,14.96245547,18,14.95932792,14.96373023,14.97275482,14.96292293,13.70586878
3965,INPUT_SKIN6_90_5.txt,OUTPUT_SKIN3_90_5.txt,1.284558018,18,1.285241896,1.285246915,1.285413844,1.285234013,1.495699365
3966,INPUT_SKIN6_90_5.txt,OUTPUT_SKIN4_90_5.txt,0.592177845,18,0.592697919,0.592235425,0.591889229,0.592357142,0.711232369
3967,INPUT_SKIN6_90_5.txt,OUTPUT_SKIN5_90_5.txt,1.91959826,18,1.921257044,1.920487918,1.921513362,1.921071657,2.215561434
3968,INPUT_SKIN6_90_5.txt,OUTPUT_SKIN6_90_5.txt,-640255,18,-640186,-640237,-640212.5,-640151.5,-710440.5
3969,INPUT_BM1_90_5.txt,OUTPUT_BM1_90_5.txt,-127595,19,-127595,-127595,-127595,-127595,-141753
3970,INPUT_BM1_90_5.txt,OUTPUT_BM2_90_5.txt,2.106817134,19,2.107226254,2.107572459,2.107563467,2.106286678,2.124635866
3971,INPUT_BM1_90_5.txt,OUTPUT_GUT_90_5.txt,NA,19,NA,NA,NA,NA,NA
3972,INPUT_BM1_90_5.txt,OUTPUT_L_90_5.txt,0.577483012,19,0.57747377,0.577457777,0.577510045,0.577501037,0.580047862
3973,INPUT_BM1_90_5.txt,OUTPUT_LN1_90_5.txt,0.275543934,19,0.275517887,0.275518046,0.275546422,0.275541677,0.27325824
3974,INPUT_BM1_90_5.txt,OUTPUT_LN2_90_5.txt,NA,19,NA,NA,NA,NA,NA
3975,INPUT_BM1_90_5.txt,OUTPUT_LUNG_90_5.txt,0.240589799,19,0.240590597,0.240568786,0.240566771,0.240568254,0.24166999
3976,INPUT_BM1_90_5.txt,OUTPUT_S_90_5.txt,2.122580515,19,2.12188891,2.121594367,2.122772645,2.122755566,2.339441155
3977,INPUT_BM1_90_5.txt,OUTPUT_SKIN1_90_5.txt,0.454729987,19,0.454732485,0.454729529,0.454730475,0.454727764,0.458691155
3978,INPUT_BM1_90_5.txt,OUTPUT_SKIN2_90_5.txt,0.607488343,19,0.607393542,0.607109343,0.607321722,0.607504781,0.601949421
3979,INPUT_BM1_90_5.txt,OUTPUT_SKIN3_90_5.txt,0.611358589,19,0.611374659,0.611376797,0.611610443,0.611353772,0.599685912
3980,INPUT_BM1_90_5.txt,OUTPUT_SKIN4_90_5.txt,0.534180485,19,0.534223173,0.534184174,0.534197808,0.534181324,0.531135549
3981,INPUT_BM1_90_5.txt,OUTPUT_SKIN5_90_5.txt,0.475116357,19,0.475223629,0.475266068,0.475221971,0.475209639,0.482524361
3982,INPUT_BM1_90_5.txt,OUTPUT_SKIN6_90_5.txt,0.401117948,19,0.40113998,0.40108181,0.401086971,0.401093868,0.395772469
3983,INPUT_BM2_90_5.txt,OUTPUT_BM1_90_5.txt,6.325454812,19,6.324763225,6.324178151,6.324193346,6.326351811,6.541590077
3984,INPUT_BM2_90_5.txt,OUTPUT_BM2_90_5.txt,-453421.5,19,-453467,-453505.5,-453504.5,-453362.5,-503956.5
3985,INPUT_BM2_90_5.txt,OUTPUT_GUT_90_5.txt,NA,19,NA,NA,NA,NA,NA
3986,INPUT_BM2_90_5.txt,OUTPUT_L_90_5.txt,0.173648324,19,0.173628275,0.173608446,0.173624527,0.173676432,0.173507658
3987,INPUT_BM2_90_5.txt,OUTPUT_LN1_90_5.txt,0.06072872,19,0.060712196,0.060707046,0.060718088,0.060735691,0.071651749
3988,INPUT_BM2_90_5.txt,OUTPUT_LN2_90_5.txt,NA,19,NA,NA,NA,NA,NA
3989,INPUT_BM2_90_5.txt,OUTPUT_LUNG_90_5.txt,0.059027987,19,0.059022236,0.059012201,0.059012094,0.059030731,0.076046866
3990,INPUT_BM2_90_5.txt,OUTPUT_S_90_5.txt,1.098777159,19,1.098296963,1.098046276,1.098679285,1.099013585,1.077562806
3991,INPUT_BM2_90_5.txt,OUTPUT_SKIN1_90_5.txt,0.089349497,19,0.089341857,0.089333742,0.089333414,0.089362488,0.106531373
3992,INPUT_BM2_90_5.txt,OUTPUT_SKIN2_90_5.txt,0.135524864,19,0.135487312,0.135418077,0.135464915,0.13554717,0.144359605
3993,INPUT_BM2_90_5.txt,OUTPUT_SKIN3_90_5.txt,0.172167625,19,0.172155146,0.172140071,0.172204215,0.172189844,0.181495288
3994,INPUT_BM2_90_5.txt,OUTPUT_SKIN4_90_5.txt,0.109772864,19,0.109780073,0.109762811,0.109766055,0.109796282,0.124905385
3995,INPUT_BM2_90_5.txt,OUTPUT_SKIN5_90_5.txt,0.108748813,19,0.108761618,0.108761488,0.108752335,0.108783615,0.14029567
3996,INPUT_BM2_90_5.txt,OUTPUT_SKIN6_90_5.txt,0.121466415,19,0.121460581,0.121433648,0.121433711,0.121474482,0.127958103
3997,INPUT_GUT_90_5.txt,OUTPUT_BM1_90_5.txt,NA,19,NA,NA,NA,NA,NA
3998,INPUT_GUT_90_5.txt,OUTPUT_BM2_90_5.txt,NA,19,NA,NA,NA,NA,NA
3999,INPUT_GUT_90_5.txt,OUTPUT_GUT_90_5.txt,NA,19,NA,NA,NA,NA,NA
4000,INPUT_GUT_90_5.txt,OUTPUT_L_90_5.txt,NA,19,NA,NA,NA,NA,NA
4001,INPUT_GUT_90_5.txt,OUTPUT_LN1_90_5.txt,NA,19,NA,NA,NA,NA,NA
4002,INPUT_GUT_90_5.txt,OUTPUT_LN2_90_5.txt,NA,19,NA,NA,NA,NA,NA
4003,INPUT_GUT_90_5.txt,OUTPUT_LUNG_90_5.txt,NA,19,NA,NA,NA,NA,NA
4004,INPUT_GUT_90_5.txt,OUTPUT_S_90_5.txt,NA,19,NA,NA,NA,NA,NA
4005,INPUT_GUT_90_5.txt,OUTPUT_SKIN1_90_5.txt,NA,19,NA,NA,NA,NA,NA
4006,INPUT_GUT_90_5.txt,OUTPUT_SKIN2_90_5.txt,NA,19,NA,NA,NA,NA,NA
4007,INPUT_GUT_90_5.txt,OUTPUT_SKIN3_90_5.txt,NA,19,NA,NA,NA,NA,NA
4008,INPUT_GUT_90_5.txt,OUTPUT_SKIN4_90_5.txt,NA,19,NA,NA,NA,NA,NA
4009,INPUT_GUT_90_5.txt,OUTPUT_SKIN5_90_5.txt,NA,19,NA,NA,NA,NA,NA
4010,INPUT_GUT_90_5.txt,OUTPUT_SKIN6_90_5.txt,NA,19,NA,NA,NA,NA,NA
4011,INPUT_L_90_5.txt,OUTPUT_BM1_90_5.txt,57.86218253,19,57.86202656,57.86144032,57.86341176,57.86278869,58.88967257
4012,INPUT_L_90_5.txt,OUTPUT_BM2_90_5.txt,0.434245094,19,0.434338703,0.434412775,0.434392475,0.434127221,0.475043375
4013,INPUT_L_90_5.txt,OUTPUT_GUT_90_5.txt,NA,19,NA,NA,NA,NA,NA
4014,INPUT_L_90_5.txt,OUTPUT_L_90_5.txt,-329922.5,19,-329916.5,-329915.5,-329930,-329927.5,-366380.5
4015,INPUT_L_90_5.txt,OUTPUT_LN1_90_5.txt,0.094825647,19,0.09481158,0.09481242,0.094824295,0.094823251,0.088315523
4016,INPUT_L_90_5.txt,OUTPUT_LN2_90_5.txt,NA,19,NA,NA,NA,NA,NA
4017,INPUT_L_90_5.txt,OUTPUT_LUNG_90_5.txt,0.077835755,19,0.077837631,0.077825458,0.07782158,0.077822319,0.07823734
4018,INPUT_L_90_5.txt,OUTPUT_S_90_5.txt,0.648544427,19,0.648340408,0.648250768,0.648590071,0.648589591,0.647274272
4019,INPUT_L_90_5.txt,OUTPUT_SKIN1_90_5.txt,0.220142794,19,0.220161739,0.220152929,0.220145126,0.220149996,0.211508207
