True_FP,Est_FP,Total_parasites,Barcode_number,Bottleneck_prob
7.98287465,9.741793271,50000000,40,0.0000001
6.119591663,6.880898159,50000000,40,0.0000001
5.99107929,4.890053298,50000000,40,0.0000001
4.989597575,5.566624939,50000000,40,0.0000001
0,,50000000,40,0.0000001
2.991490861,3.158303204,50000000,40,0.0000001
6.999102368,8.265069566,50000000,40,0.0000001
7.969625535,9.739938686,50000000,40,0.0000001
2.987909826,3.161997024,50000000,40,0.0000001
5.059751426,5.566877451,50000000,40,0.0000001
0,,50000000,40,0.0000001
8.022398179,9.741007121,50000000,40,0.0000001
6.012324588,6.878623431,50000000,40,0.0000001
2.044116472,2.051484805,50000000,40,0.0000001
5.007311099,5.56844122,50000000,40,0.0000001
4.011925641,2.719370061,50000000,40,0.0000001
1.998922074,2.050686795,50000000,40,0.0000001
8.104818165,7.30664222,50000000,40,0.0000001
6.968155838,5.978320363,50000000,40,0.0000001
5.900849849,4.990466732,50000000,40,0.0000001
4.997999588,5.565445425,50000000,40,0.0000001
7.908111421,9.74314377,50000000,40,0.0000001
4.088333475,2.797777532,50000000,40,0.0000001
5.942466791,6.875333755,50000000,40,0.0000001
3.034905847,3.15946999,50000000,40,0.0000001
7.009787559,8.265962016,50000000,40,0.0000001
3.060266669,3.161974624,50000000,40,0.0000001
7.019120007,6.202264734,50000000,40,0.0000001
5.084885443,5.569393557,50000000,40,0.0000001
3.032815057,3.162084416,50000000,40,0.0000001
3.013634234,3.161628132,50000000,40,0.0000001
6.980917347,6.118403023,50000000,40,0.0000001
2.966889285,3.15731788,50000000,40,0.0000001
7.94457151,7.290690291,50000000,40,0.0000001
5.051830689,5.569467327,50000000,40,0.0000001
3.956404943,2.855850359,50000000,40,0.0000001
3.041609112,3.160731906,50000000,40,0.0000001
6.014676289,6.879758412,50000000,40,0.0000001
6.035851208,4.860593684,50000000,40,0.0000001
5.978946915,4.807155695,50000000,40,0.0000001
6.021826185,6.87444716,50000000,40,0.0000001
4.019559535,4.332967282,50000000,40,0.0000001
3.006401819,3.159918496,50000000,40,0.0000001
6.010474948,5.018955835,50000000,40,0.0000001
4.992616065,3.844300761,50000000,40,0.0000001
6.007843886,6.875327114,50000000,40,0.0000001
4.8601163,3.815350387,50000000,40,0.0000001
1.971069248,2.050751044,50000000,40,0.0000001
3.925006185,4.332793491,50000000,40,0.0000001
5.130821132,3.77604941,50000000,40,0.0000001
4.963980513,5.568141404,50000000,40,0.0000001
2.011097669,2.052038626,50000000,40,0.0000001
5.987313102,4.834746833,50000000,40,0.0000001
1.941066461,2.0524416,50000000,40,0.0000001
0.956276772,1,50000000,40,0.0000001
7.072079663,4.931594982,50000000,40,0.0000001
7.068753771,8.26942219,50000000,40,0.0000001
10.98369673,14.77447235,50000000,40,0.0000001
1.948906431,2.051532493,50000000,40,0.0000001
6.999830433,8.268144521,50000000,40,0.0000001
4.943344522,5.565822909,50000000,40,0.0000001
8.113037597,9.740223937,50000000,40,0.0000001
10.15877912,10.19327241,50000000,40,0.0000001
3.068605455,3.160748211,50000000,40,0.0000001
6.971364741,8.267626402,50000000,40,0.0000001
4.97874777,5.56738091,50000000,40,0.0000001
2.045317197,2.052429731,50000000,40,0.0000001
3.964437996,4.331128993,50000000,40,0.0000001
2.93887267,3.160980897,50000000,40,0.0000001
5.026713167,5.567696299,50000000,40,0.0000001
4.91322012,5.568172887,50000000,40,0.0000001
4.955848043,5.563775012,50000000,40,0.0000001
3.032802673,3.159704937,50000000,40,0.0000001
8.074932084,7.386488732,50000000,40,0.0000001
1.941437803,2.05204253,50000000,40,0.0000001
10.05668472,12.98234833,50000000,40,0.0000001
1.007310858,1,50000000,40,0.0000001
0,,50000000,40,0.0000001
9.997331453,12.98986137,50000000,40,0.0000001
3.051699074,3.161467232,50000000,40,0.0000001
4.117913122,4.332133807,50000000,40,0.0000001
6.022784677,4.826591333,50000000,40,0.0000001
6.959048463,8.258755779,50000000,40,0.0000001
6.020160096,6.876374,50000000,40,0.0000001
